Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_1027,465678324376886144,40.74866179118,61.6437456577,0.4438,-1.478,1.862,19.52333,20.725105,18.425022,0.13
NGC_1027,465678294321083904,40.72900485341,61.64115657816,0.8921,-1.419,1.961,13.922999,14.301574,13.366527,1.0
NGC_1027,465678259961632384,40.77108178473,61.63614883369,0.9037,-1.737,2.104,14.280374,14.728704,13.656887,1.0
NGC_1027,465678667973969664,40.47256468876,61.517633689,1.3616,-1.725,1.923,19.313557,20.512627,18.229393,0.28
NGC_1027,465677602822099712,40.64113471308,61.56470444734,0.8071,-1.856,2.601,14.888672,15.415475,14.164769,0.99
NGC_1027,465681008730423424,40.61739556689,61.63283863454,1.2161,-1.218,2.711,19.953241,21.247505,18.532822,0.07
NGC_1027,465681107515509120,40.67552393,61.61949402691,0.8371,-1.988,2.041,12.922505,13.134294,12.518542,1.0
NGC_1027,465690010991937920,40.08101250932,61.65198603669,0.8064,-1.705,2.01,17.31807,18.073555,16.463673,1.0
NGC_1027,465689972328188032,40.07089663554,61.64676491418,0.8935,-1.799,1.792,17.85305,18.732609,16.934715,0.99
NGC_1027,465689289437470208,39.86570312258,61.6375484323,0.7837,-2.064,2.013,16.993355,17.702148,16.149117,0.98
NGC_1027,465689289431985024,39.86745389942,61.63941362766,0.4889,-1.329,1.7,20.292892,20.966734,19.188288,0.06
NGC_1027,465689255077949184,39.90494178874,61.63956472588,0.9649,-1.727,2.569,15.926031,16.564737,15.149418,0.97
NGC_1027,465689151993569408,39.82365634253,61.60710389149,0.6735,-2.086,1.474,20.760815,21.02089,19.536674,0.05
NGC_1027,465688872816031872,39.86540829991,61.59161978758,0.4484,-2.166,1.647,19.187038,20.457565,18.113789,0.13
NGC_1027,465688842751095552,39.91063075543,61.58779175591,0.4163,-1.261,1.466,20.193033,20.594406,19.018635,0.06
NGC_1027,465688808391401856,39.88517117264,61.57102260391,1.0761,-1.945,2.375,20.087198,21.076014,18.912764,0.14
NGC_1027,465688666657943808,39.81334341579,61.58110894579,0.46,-2.066,2.68,19.2506,20.581451,17.972208,0.08
NGC_1027,465688116901748864,39.95741240103,61.57322514637,0.7175,-1.547,1.495,17.961214,18.756918,17.096395,0.17
NGC_1027,465687880688238592,40.00700415526,61.57026958503,0.9459,-1.825,1.883,16.373032,17.028296,15.583885,1.0
NGC_1027,465687464066594816,39.86235563886,61.51757250761,1.0815,-1.424,1.771,19.882797,20.873846,18.84576,0.11
NGC_1027,465687056054444416,40.17514605156,61.63463251961,0.9196,-1.773,1.937,17.932634,18.843805,17.016102,0.99
NGC_1027,465687056054438528,40.18674954589,61.63812899765,0.9225,-1.845,2.141,16.167458,16.757483,15.428297,1.0
NGC_1027,465686845591961728,40.19706522785,61.6290655492,0.8055,-2.144,1.625,18.657429,19.57124,17.74296,0.41
NGC_1027,465686815526394880,40.19558300683,61.61004561823,1.3263,-2.03,1.445,20.004383,21.126453,18.826681,0.11
NGC_1027,465686536353808640,40.08216178191,61.58514062908,0.9754,-1.616,2.044,19.788664,20.738855,18.629295,0.38
NGC_1027,466007598044973952,39.79345852928,62.44246031397,1.1971,-1.787,1.924,19.615185,20.26884,18.508474,0.12
NGC_1027,465685990902583808,40.22439828633,61.59471617865,0.8456,-2.08,2.086,17.52257,18.389772,16.583977,1.0
NGC_1027,465685952238289280,40.26430311522,61.59954989479,0.8578,-1.871,1.959,16.144718,16.761812,15.379853,1.0
NGC_1027,465685750384425984,40.29496954929,61.57453250046,0.9165,-1.953,2.062,15.925976,16.589544,15.134325,1.0
NGC_1027,465685406787083904,40.20342657016,61.53666647991,0.6614,-1.967,2.374,17.936934,18.797752,17.019491,0.47
NGC_1027,465690041047668736,40.14286560332,61.64868250599,0.4874,-2.044,1.659,20.176298,21.13172,19.037006,0.08
NGC_1027,465690045351933056,40.13126739711,61.6546606696,0.9012,-2.215,1.644,12.916321,13.147526,12.536429,1.0
NGC_1027,465690148430873472,40.12597781208,61.66342396171,0.881,-1.951,2.073,14.296043,14.714553,13.700611,1.0
NGC_1027,465690178486622336,40.05394661433,61.64939573007,0.4713,-2.223,2.628,18.952002,20.193352,17.698566,0.06
NGC_1027,465693103358306432,40.24913465646,61.69010257043,1.3707,-1.783,2.387,20.42862,21.367693,19.2438,0.08
NGC_1027,465692965923029248,40.21697747804,61.6514250458,0.6993,-1.894,2.421,20.303967,21.668964,19.157,0.11
NGC_1027,465692583668388480,40.35660052109,61.68196594608,0.9323,-1.972,1.855,17.544037,18.361359,16.678852,0.99
NGC_1027,465692549308644992,40.39851009055,61.68046470129,0.794,-0.85,1.616,19.749918,20.96527,18.636574,0.08
NGC_1027,465692484894393600,40.34396911825,61.67198013881,0.8135,-1.038,1.276,19.62287,20.557823,18.43778,0.07
NGC_1027,465692480589154432,40.35990887416,61.67371133795,0.9477,-1.75,2.239,17.603403,18.41669,16.733234,1.0
NGC_1027,465692278734616448,40.45049602466,61.66036053955,0.894,-1.695,2.005,14.188067,14.58816,13.611327,1.0
NGC_1027,465692210016492544,40.39666791163,61.65180218685,0.4327,-1.544,2.312,19.719183,20.796701,18.684244,0.07
NGC_1027,465692141295687808,40.40034916978,61.63975799956,0.8421,-1.826,2.143,17.04477,17.73649,16.231445,1.0
NGC_1027,465692106935963520,40.37583856704,61.62785680059,0.9572,-1.934,2.014,17.65993,18.434656,16.778778,0.99
NGC_1027,465692106926008064,40.38674037057,61.62419052567,1.154,-2.277,2.204,20.17996,21.361511,18.95185,0.1
NGC_1027,465685234988413696,40.15049636488,61.51631307238,0.8864,-1.798,1.878,12.984966,13.247961,12.563036,1.0
NGC_1027,465691896473382016,40.27127908013,61.61080218828,0.8598,-1.703,2.078,18.292784,19.26056,17.332367,0.99
NGC_1027,465691763338601984,40.33269341491,61.6133321987,0.8695,-1.904,1.866,13.346927,13.630963,12.899014,1.0
NGC_1027,465691660259401088,40.30575457865,61.59950835666,0.8651,-1.997,1.972,16.26717,16.901817,15.493635,1.0
NGC_1027,465691660259396864,40.33105956362,61.60126399998,0.9001,-1.85,2.012,14.616358,15.091016,13.9674835,1.0
NGC_1027,465691625899670400,40.28798932251,61.59287167233,0.9185,-1.977,1.85,10.694064,10.882345,10.355472,1.0
NGC_1027,465691557180196608,40.32761737786,61.5848278446,0.8583,-1.727,1.411,12.118901,12.348582,11.733787,1.0
NGC_1027,466013915943017216,39.96981112887,62.50709344044,0.8445,-1.304,1.699,18.924124,20.247618,17.855219,0.12
NGC_1027,465691174919378560,40.06902791772,61.70341899449,1.2102,-0.867,1.521,19.076012,20.38031,17.953127,0.05
NGC_1027,465690457668579200,39.95362808274,61.62176094418,0.9561,-1.359,1.582,14.05562,14.440253,13.491558,0.8
NGC_1027,465690388949030656,40.07785263305,61.68193479873,0.9954,-1.616,2.128,15.502363,16.05525,14.783927,1.0
NGC_1027,465690212846399360,40.07752437735,61.66602200995,0.8554,-1.805,1.976,16.674763,17.335865,15.874823,1.0
NGC_1027,465690182790627712,40.05036868951,61.65738668669,0.5608,-1.619,2.063,18.908388,19.8029,18.006758,0.21
NGC_1027,465691896473283200,40.26400058316,61.60733310379,0.658,-1.903,2.052,19.635883,20.79247,18.50586,0.37
NGC_1027,466006597318683904,39.98789129895,62.38360358173,0.8875,-1.922,2.159,20.419024,21.088339,19.178818,0.1
NGC_1027,466006361094475648,39.83704563284,62.35607518084,1.0714,-1.243,1.592,19.902271,21.426327,18.61629,0.06
NGC_1027,465684719585842048,40.03502950035,61.5174192369,1.1134,-1.846,2.503,19.40841,20.485123,18.275316,0.23
NGC_1027,465681902083535872,40.55904912115,61.67203914154,0.905,-1.843,2.387,18.639095,19.733517,17.619064,0.82
NGC_1027,465681867733876736,40.53672231996,61.66369379815,0.8535,-1.836,2.155,17.773685,18.529749,16.802818,1.0
NGC_1027,465681833374141824,40.5793904477,61.65432511887,0.9169,-1.711,2.079,14.954094,15.482734,14.256557,1.0
NGC_1027,465681661565497088,40.54139920937,61.62234046693,0.5293,-1.691,2.527,19.8006,20.814058,18.715822,0.14
NGC_1027,465681592845814400,40.65812553509,61.69261976676,0.9145,-1.664,1.956,15.934658,16.462547,15.194801,1.0
NGC_1027,465681558496196480,40.67908666955,61.68556026049,0.9054,-1.778,2.058,12.737552,12.955578,12.377832,1.0
NGC_1027,465681524136473216,40.66841970152,61.66822992197,0.8755,-1.918,2.018,15.941475,16.4945,15.213209,1.0
NGC_1027,465681421057265536,40.65187979198,61.66364753793,0.9386,-1.678,2.163,15.292343,15.799717,14.612516,1.0
NGC_1027,465681421057261696,40.66216758741,61.66632941513,0.8889,-1.197,1.823,12.98915,13.239675,12.584996,1.0
NGC_1027,465681386697530624,40.64158753317,61.65960385695,0.9013,-1.697,2.12,15.921066,16.502459,15.180784,1.0
NGC_1027,465681317978049536,40.6764999414,61.66091657948,0.9066,-1.611,2.561,14.348477,14.772078,13.74728,1.0
NGC_1027,465681902093898752,40.57307537009,61.67294885914,1.1494,-1.618,1.738,17.171768,17.909222,16.331724,0.61
NGC_1027,465681283618304128,40.7161778789,61.66275484251,0.9636,-1.768,1.984,17.23428,17.974758,16.385094,1.0
NGC_1027,465681244954678400,40.72044388883,61.65489739458,0.6269,-1.599,2.143,17.656952,18.503878,16.794178,0.47
NGC_1027,465681214898849280,40.67507081924,61.64389783762,0.895,-1.902,2.324,15.522564,16.047697,14.8341255,1.0
NGC_1027,465681214898840832,40.67018156876,61.6529689012,0.8501,-1.706,2.196,16.605446,17.237797,15.826139,1.0
NGC_1027,465681214898838528,40.67494703344,61.65541242444,0.6927,-2.247,1.715,19.658298,21.127474,18.566927,0.13
NGC_1027,465681210594830080,40.68842318645,61.65096258604,0.8909,-1.912,2.344,13.0522375,13.292085,12.649638,1.0
NGC_1027,465681180539128064,40.65999831083,61.62784848154,0.9143,-1.678,1.931,17.650263,18.511662,16.76722,0.99
NGC_1027,465681176235555456,40.6746956362,61.63788139509,0.8614,-1.516,1.718,19.338223,20.581867,18.261492,0.33
NGC_1027,465681146179379584,40.69787302136,61.63416468804,0.8831,-1.657,2.269,14.848529,15.303499,14.181464,1.0
NGC_1027,465681146179377536,40.69899727063,61.63615434755,0.8295,-1.598,2.163,9.603707,9.7597885,9.304906,1.0
NGC_1027,465681146179371648,40.7116505346,61.63978366694,0.9073,-1.672,2.097,13.177848,13.414307,12.790262,1.0
NGC_1027,465681111819646720,40.67799781281,61.63061976496,0.8769,-1.582,1.822,14.153468,14.548478,13.58319,1.0
NGC_1027,465681249258582016,40.71264611706,61.64478024668,0.7273,-1.316,1.902,18.26229,19.148796,17.289017,0.55
NGC_1027,465681107515445248,40.67513438154,61.624716168,0.7988,-1.498,2.255,17.37471,18.208992,16.51918,0.96
NGC_1027,465681902093899008,40.5730377244,61.66846184422,0.8858,-1.665,2.203,15.180207,15.667101,14.515823,1.0
NGC_1027,465682005172835328,40.48155981997,61.66632076077,0.9094,-1.961,1.701,12.190246,12.431761,11.793074,1.0
NGC_1027,465684375994978304,39.96362681206,61.51007251354,0.8843,-1.886,1.922,17.5348,18.362276,16.655594,1.0
NGC_1027,465684375988456192,39.96580998858,61.51707162726,0.5944,-2.035,2.572,20.128305,21.137362,18.97585,0.13
NGC_1027,465684165532090752,39.96109227015,61.47923498454,1.0068,-2.085,1.771,19.59809,20.917639,18.42251,0.37
NGC_1027,465683684495304704,40.08615147519,61.4775910622,0.5004,-1.706,1.552,17.964798,18.744938,16.972956,0.06
NGC_1027,465683031660175488,40.02680847201,61.41134062156,0.8491,-1.452,2.079,17.837421,18.863598,16.738686,0.47
NGC_1027,465682825501738752,40.03994550599,61.40544048165,1.0378,-1.787,1.99,18.184263,19.211481,17.21873,0.89
NGC_1027,465682692367536384,40.577551057,61.73713878275,0.8596,-1.899,2.094,8.076518,9.079157,7.095086,1.0
NGC_1027,465682692367535488,40.58123149173,61.73781580451,0.984,-1.844,2.245,14.2672205,14.6542225,13.570225,1.0
NGC_1027,465682658007798912,40.60104181172,61.732761395,0.8407,-1.703,1.955,16.912848,17.610956,16.100187,1.0
NGC_1027,465682619344529024,40.59814686646,61.71537377897,1.033,-1.095,2.128,19.678589,21.20465,18.505606,0.2
NGC_1027,465682550628175872,40.54166696636,61.69797468956,0.9111,-1.821,2.08,17.916336,18.797394,17.001577,1.0
NGC_1027,465681936453373440,40.50604343752,61.64698846491,0.8448,-1.908,2.1,12.967931,13.202035,12.589917,1.0
NGC_1027,466004157777211392,39.70691841423,62.27367379387,1.0273,-2.052,2.34,19.831343,21.332947,18.64058,0.17
NGC_1027,465682486209131648,40.56372902381,61.70153119632,0.8415,-1.228,2.189,20.351915,21.28563,19.178034,0.06
NGC_1027,465682451849376896,40.61935303953,61.7174751034,0.8492,-1.38,2.48,16.06338,16.654871,15.320876,0.95
NGC_1027,465682310106654720,40.60862504198,61.69851042994,0.9387,-1.86,1.973,17.882551,18.745426,16.983618,0.98
NGC_1027,465682275746896128,40.57080525627,61.69017608813,0.8605,-1.856,1.988,17.528337,18.328,16.671108,1.0
NGC_1027,465682207027399296,40.59529911326,61.67977083811,1.0258,-1.87,2.304,18.887056,20.117092,17.790365,0.62
NGC_1027,465682176971499520,40.51912026422,61.69184057787,0.8494,-1.979,2.066,11.375448,11.51923,11.100998,1.0
NGC_1027,465682172667500160,40.51838123658,61.69556098214,0.9079,-1.885,2.099,12.417963,12.610109,12.090364,1.0
NGC_1027,465682138307961984,40.50290470676,61.68821691265,0.7229,-1.701,2.168,17.66842,18.450249,16.765095,0.78
NGC_1027,465682103948024320,40.52708617499,61.68423248426,0.8644,-2.316,1.874,11.910837,12.088751,11.595915,1.0
NGC_1027,465682035228745984,40.49094226637,61.6789055695,0.866,-1.312,2.082,16.132994,16.789839,15.288035,1.0
NGC_1027,465682005172847488,40.47296949027,61.65380902147,0.8779,-1.946,2.045,14.885021,15.356849,14.236008,1.0
NGC_1027,465682520568867328,40.57872067618,61.70377627229,0.8366,-1.964,2.524,13.101703,13.398318,12.616863,1.0
NGC_1027,465776833745729280,40.70038994671,61.77647796123,0.5715,-1.724,2.265,19.095242,19.936005,18.206676,0.24
