Cluster,GaiaDR3,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,Pmemb
NGC_5822,5887430874603472640,226.49555902936,-54.91807136407,1.0585,-7.862,-5.227,19.217941,20.16738,18.030962,0.39
NGC_5822,5887373910455645440,227.32519700897,-55.19097109924,0.7876,-7.031,-4.971,19.462402,20.81494,18.334208,0.09
NGC_5822,5887465135600099712,226.96452130931,-54.56690011585,1.1495,-6.726,-6.155,17.822727,18.86486,16.80446,0.09
NGC_5822,5887464929431737472,227.05410013536,-54.58169190726,1.0701,-7.034,-4.724,20.020552,20.992765,18.791016,0.14
NGC_5822,5887374047894482560,227.38804878392,-55.1929086085,0.7,-7.23,-5.291,19.836016,21.473,18.682323,0.1
NGC_5822,5887463726850745984,226.82403618226,-54.65135313736,1.319,-7.868,-5.881,18.435919,19.34896,17.286842,0.66
NGC_5822,5887374460211704064,227.40718316158,-55.14530823085,0.6885,-7.199,-5.505,19.215876,20.43501,18.147991,0.08
NGC_5822,5887374632013694848,227.65819938748,-55.27200751254,1.2163,-7.203,-5.328,20.136715,21.213938,18.907677,0.06
NGC_5822,5887463967368947072,226.82544360464,-54.62731997099,1.1378,-7.16,-5.719,17.055115,17.831432,16.191862,0.99
NGC_5822,5887464066112491904,226.83692933603,-54.61662682348,0.9989,-7.266,-5.8,18.428886,19.653345,17.31555,0.57
NGC_5822,5887464242247209984,226.89334780984,-54.60284835986,1.2128,-7.333,-5.577,10.615088,10.817994,10.26755,1.0
NGC_5822,5887464448405338240,226.90974304414,-54.57459583537,1.2916,-7.521,-5.646,18.287031,19.421064,17.2875,0.95
NGC_5822,5887429916866198272,226.50767767532,-54.97053201662,1.2803,-7.123,-4.824,19.414734,20.419737,18.229069,0.15
NGC_5822,5887429229651789312,226.45127878021,-54.96201727023,1.0215,-7.099,-5.221,19.610235,20.72187,18.46286,0.19
NGC_5822,5887375594082206336,227.72045921054,-55.18337299188,1.1473,-7.31,-5.278,20.059374,21.249693,18.761707,0.11
NGC_5822,5887464688913868160,226.87410859048,-54.56106133018,1.0166,-7.408,-5.015,19.169947,20.386948,18.188282,0.15
NGC_5822,5887375765880831104,227.56356806486,-55.22890919061,1.2116,-7.112,-5.251,19.68917,21.026005,18.450493,0.3
NGC_5822,5887429500211601536,226.40414338033,-54.93913909353,1.5865,-6.85,-6.351,18.669605,19.60002,17.640203,0.08
NGC_5822,5887464826352515328,226.99189851541,-54.59732928386,1.1278,-6.555,-5.534,19.294157,20.234571,18.05367,0.21
NGC_5822,5887464860713751296,226.99540770197,-54.59127981533,0.8262,-7.371,-4.836,20.538422,20.9189,19.286661,0.05
NGC_5822,5887429607628542208,226.56167718796,-54.99670636575,1.181,-7.416,-5.723,14.993381,15.415163,14.38691,1.0
NGC_5822,5887429328418762624,226.41152234293,-54.95698776137,1.4313,-6.966,-5.708,19.183167,20.191847,18.179672,0.09
NGC_5822,5887631471050985728,225.73358184123,-54.7847411022,1.1745,-6.803,-5.902,19.464737,20.681927,18.378267,0.08
NGC_5822,5887441564818043392,226.85215342484,-54.89032373967,1.2745,-7.688,-5.264,17.378725,18.260948,16.483898,0.98
NGC_5822,5887441633521002368,226.83309131594,-54.87682215861,0.8554,-6.918,-5.461,19.987408,21.318323,18.981075,0.06
NGC_5822,5887403116241917056,226.42864430497,-55.31368637875,1.1763,-7.86,-4.858,19.926807,21.14323,18.8533,0.05
NGC_5822,5887452766079388672,227.0598089566,-54.64351162982,1.2036,-6.947,-5.09,19.887127,20.700148,18.531902,0.06
NGC_5822,5887344047538222848,227.08595935083,-55.52189745818,0.7997,-7.704,-5.363,19.244408,20.754019,18.144571,0.08
NGC_5822,5887453040971354624,227.03299499312,-54.61634968222,0.9382,-7.335,-5.683,17.3143,18.044905,16.464266,0.46
NGC_5822,5887403700357346688,226.57096167261,-55.31259954732,1.0674,-7.919,-4.438,19.397491,20.576885,18.326218,0.05
NGC_5822,5887403734716921088,226.63284022085,-55.34185830921,0.7149,-7.598,-4.505,19.846085,20.611876,18.557745,0.05
NGC_5822,5887453380233967744,227.17012078745,-54.57626576852,0.9755,-7.434,-6.064,17.670303,18.564568,16.772028,0.29
NGC_5822,5887344666022596352,227.100120018,-55.49593879978,0.7125,-7.611,-4.664,19.503061,20.984959,18.274368,0.06
NGC_5822,5887402944476054016,226.4307121062,-55.34908072399,1.3238,-7.121,-5.029,20.197838,21.295862,18.974876,0.08
NGC_5822,5887345426226814464,227.00441049639,-55.45820657805,0.8883,-7.576,-5.109,19.695898,21.008669,18.445461,0.13
NGC_5822,5887454140471775232,226.64468798909,-54.85933798671,1.0359,-7.014,-5.308,19.847647,21.110538,18.615904,0.15
NGC_5822,5887454209191318144,226.67455836495,-54.84358822226,1.2809,-7.485,-5.069,19.81799,21.01237,18.828728,0.08
NGC_5822,5887404864276397312,226.59154655327,-55.27681992236,0.7704,-7.344,-4.91,18.219727,19.151152,17.249144,0.06
NGC_5822,5887404937308138368,226.56979407312,-55.26441262173,1.1839,-7.651,-6.553,19.598629,20.772099,18.436243,0.08
NGC_5822,5887345765534210176,227.03328447516,-55.43917470888,0.9961,-6.861,-5.77,19.319307,20.68921,18.130295,0.12
NGC_5822,5887454312269427968,226.7237446002,-54.8547942845,1.3095,-7.17,-4.822,18.245869,18.976114,17.06962,0.18
NGC_5822,5887454415348675712,226.7277311991,-54.82555829594,0.7945,-7.289,-5.325,19.79812,21.139677,18.53516,0.14
NGC_5822,5887454548462550144,226.74596160625,-54.80621317474,0.699,-7.572,-6.1,19.352865,20.441315,18.191235,0.1
NGC_5822,5887454106123684096,226.62244123995,-54.87366000729,0.9518,-7.466,-5.351,18.991056,19.834578,17.93606,0.38
NGC_5822,5887405212212891264,226.54396023306,-55.24156691891,1.1755,-7.377,-6.182,16.470245,17.123417,15.693835,0.64
NGC_5822,5887402910110326016,226.41644079522,-55.3675509998,1.6408,-7.732,-4.855,20.16366,21.177465,18.973944,0.05
NGC_5822,5887343021042132608,227.22550000091,-55.48490037622,1.1307,-7.906,-5.234,19.990227,21.246443,18.84791,0.13
NGC_5822,5887400912910292480,227.35163237219,-54.75505613627,0.8686,-7.866,-5.065,19.270681,20.25076,18.119099,0.07
NGC_5822,5887341126969408512,227.17679958793,-55.56253758709,0.9972,-6.725,-5.139,19.886251,21.595903,18.684992,0.06
NGC_5822,5887401089016574464,226.4431529839,-55.452973062,0.789,-7.914,-4.743,19.780651,20.996351,18.663382,0.05
NGC_5822,5887401119072640128,226.47141656593,-55.45754948172,0.9966,-8.36,-5.977,19.587376,21.124502,18.451788,0.06
NGC_5822,5887341234335554560,227.23288455299,-55.54032935616,1.3791,-7.641,-4.767,19.739935,21.127209,18.651585,0.06
NGC_5822,5887341577937639168,227.18261220913,-55.50725421963,0.7213,-7.454,-4.634,20.132849,21.348276,18.943375,0.06
NGC_5822,5887341646652334976,227.30810723265,-55.56077124194,1.1795,-6.596,-5.838,19.982399,21.286554,18.80259,0.05
NGC_5822,5887401501361017088,226.44991696399,-55.40268723941,1.142,-8.084,-5.73,17.121616,18.09217,16.135406,0.51
NGC_5822,5887343295924000640,227.30175631635,-55.4659151186,0.8041,-7.928,-5.502,20.009119,21.287186,18.915665,0.06
NGC_5822,5887341715371822976,227.3035362542,-55.55618029169,0.8244,-7.599,-4.813,19.914118,21.398859,18.804712,0.06
NGC_5822,5887342196449286272,227.38135538831,-55.50976977174,0.9653,-7.669,-5.255,16.792881,17.531786,15.951179,0.25
NGC_5822,5887402016730003072,226.49072940338,-55.37203377859,1.1821,-7.032,-4.951,20.157148,21.322151,18.938505,0.09
NGC_5822,5887451804020682880,227.1695935365,-54.66644183605,1.2403,-7.33,-5.482,17.340618,18.19853,16.41837,1.0
NGC_5822,5887342814883656576,227.23773062883,-55.49498021553,1.6135,-7.338,-5.247,20.071627,21.415451,18.777868,0.09
NGC_5822,5887402596533105408,226.38710839553,-55.37005386502,1.0127,-8.056,-5.012,18.811039,19.809881,17.780127,0.06
NGC_5822,5887402635206276992,226.44295466604,-55.3875663076,0.754,-8.484,-4.444,20.185099,21.355974,18.961674,0.05
NGC_5822,5887402665270989824,226.4589487767,-55.37888482491,1.033,-7.255,-5.207,18.349495,19.515112,17.204239,0.52
NGC_5822,5887452285042921600,227.238610299,-54.63072489194,0.7472,-7.427,-5.486,19.36543,20.771765,18.260042,0.15
NGC_5822,5887401840618713088,226.49439370833,-55.39530704244,0.8322,-7.425,-5.536,18.674137,19.85678,17.536858,0.27
NGC_5822,5887450738855259264,226.92409530518,-54.74596380909,1.1572,-7.241,-5.705,20.467827,21.168646,19.12746,0.06
NGC_5822,5887405242237733632,226.56158476593,-55.24817982686,1.5115,-7.508,-6.638,19.674105,20.815231,18.53286,0.05
NGC_5822,5887455171264015360,226.59255093813,-54.82740575844,1.1292,-7.355,-4.625,19.647875,20.964933,18.671886,0.06
NGC_5822,5887350167866843904,226.69257306926,-55.54009018632,0.9996,-7.845,-5.073,19.596127,21.047152,18.349985,0.11
NGC_5822,5887408510721210240,226.46855678339,-55.20194900206,0.9885,-7.814,-5.557,19.603094,21.06377,18.450006,0.17
NGC_5822,5887350786383690112,226.79656981575,-55.52432546603,1.0242,-7.84,-5.754,19.701012,20.737177,18.53504,0.08
NGC_5822,5887458091841267968,226.7552535726,-54.64622709169,1.1116,-7.216,-5.572,19.56037,21.095337,18.35989,0.33
NGC_5822,5887350923822659840,226.80964277116,-55.49777363376,1.1471,-7.557,-4.646,17.3666,18.185366,16.437063,0.13
NGC_5822,5887458126202667776,226.77191027997,-54.62931515466,1.0571,-8.25,-5.395,20.585003,21.476542,19.45084,0.05
NGC_5822,5887458263640591872,226.53626098797,-54.78791091765,0.9554,-7.196,-5.823,20.331465,21.39615,18.980812,0.06
NGC_5822,5887408751240332288,226.36631307858,-55.22799962731,1.0059,-7.128,-5.424,20.175907,21.410608,19.027855,0.1
NGC_5822,5887457713883981440,226.78127994182,-54.6871603985,0.8317,-8.01,-6.31,19.542587,20.450315,18.414623,0.05
NGC_5822,5887458328033071360,226.58342390772,-54.78238413663,1.4311,-7.45,-5.705,17.689848,18.677368,16.761032,0.73
NGC_5822,5887458465472043904,226.52296230288,-54.78008348408,1.2246,-7.182,-6.304,19.09634,20.12002,18.02841,0.07
NGC_5822,5887458572878421760,226.53930279569,-54.75594750202,1.0198,-7.957,-5.356,19.434742,20.644388,18.417904,0.1
NGC_5822,5887351507896619392,226.76047544608,-55.5338655329,0.7774,-7.037,-4.979,19.471144,20.911676,18.314524,0.11
NGC_5822,5887351576657683584,226.74746752608,-55.51962811516,1.2907,-6.814,-5.643,15.550724,16.082645,14.86552,0.24
NGC_5822,5887409232276793472,226.43264071252,-55.19425502069,1.2886,-7.673,-5.728,20.155237,21.230844,18.865469,0.09
NGC_5822,5887458744689665920,226.61643308401,-54.74267542088,0.7229,-7.621,-5.069,19.958935,21.178675,18.77145,0.15
NGC_5822,5887458813396766208,226.60795718216,-54.73990387194,0.9857,-7.181,-5.646,19.497736,20.580254,18.497,0.07
NGC_5822,5887458847767431424,226.63475659265,-54.74107694158,0.7364,-6.77,-5.882,20.081942,20.803799,18.79209,0.09
NGC_5822,5887408819959866624,226.41113189164,-55.21503844629,0.8456,-6.799,-5.36,20.111631,21.244663,18.879803,0.07
NGC_5822,5887346147778419456,227.19942763392,-55.45843811639,0.934,-7.517,-4.78,19.656578,20.956095,18.53243,0.09
NGC_5822,5887407926605572608,226.38611612532,-55.25002908555,1.336,-6.87,-5.157,19.919758,21.610292,18.760637,0.07
NGC_5822,5887349618110952320,226.61804204037,-55.58806943695,0.835,-7.877,-4.392,20.092257,21.510876,18.848898,0.05
NGC_5822,5887455171275601408,226.59569722621,-54.82408654511,1.195,-7.442,-5.744,16.16748,16.73805,15.392887,1.0
NGC_5822,5887455205623800960,226.56022752892,-54.81083302732,0.8812,-7.722,-4.748,19.363947,20.751272,18.254313,0.14
NGC_5822,5887455407460332800,226.65839370661,-54.8032428624,1.047,-7.144,-4.966,19.81951,21.289179,18.679081,0.12
NGC_5822,5887455480513265280,226.64067117946,-54.79780993073,1.2138,-7.309,-5.533,18.63535,19.836365,17.492886,0.82
NGC_5822,5887455682333229312,226.62965998025,-54.77859259556,1.347,-6.57,-4.903,19.134655,20.270033,17.92507,0.05
NGC_5822,5887347655311239936,227.17174404115,-55.38951237183,1.0703,-7.343,-6.093,18.767632,19.909231,17.777346,0.12
NGC_5822,5887455927177482112,226.66333930258,-54.73887455891,0.9973,-7.759,-5.177,19.994001,21.2547,18.878094,0.07
NGC_5822,5887456098988279040,226.81098511718,-54.7945055072,1.1171,-7.843,-4.975,15.478131,15.900617,14.671083,0.67
NGC_5822,5887457576446619008,226.7095412454,-54.68534158478,1.4808,-7.648,-5.519,20.061687,20.648556,18.86475,0.19
NGC_5822,5887406586602532864,226.27442830408,-55.31239085833,1.466,-7.8,-5.501,20.263151,21.253868,19.032387,0.16
NGC_5822,5887456545664899456,226.84409393321,-54.75095666735,1.2334,-7.311,-5.582,16.709253,17.409754,15.893557,1.0
NGC_5822,5887456610046352128,226.84064876657,-54.73763681685,1.3897,-7.432,-4.697,19.168364,20.43726,18.144814,0.11
NGC_5822,5887456648744129664,226.8584866855,-54.7316390425,0.9744,-7.55,-5.222,17.741766,18.824387,16.674725,0.62
NGC_5822,5887456884926463616,226.80437422746,-54.70586779211,0.8933,-7.639,-5.939,18.022987,18.940313,17.054956,0.13
NGC_5822,5887348892270201984,226.77929838844,-55.59599260079,1.1836,-7.554,-5.483,19.701736,20.971699,18.403624,0.12
NGC_5822,5887407411208751488,226.29320730916,-55.22980825246,1.4501,-7.219,-4.772,19.42194,20.752258,18.276236,0.12
NGC_5822,5887407479929057408,226.33748243048,-55.23043542184,0.9313,-7.501,-5.211,19.981737,21.106743,18.914415,0.09
NGC_5822,5887457228523815424,226.7626143651,-54.71391848783,0.7777,-7.458,-5.763,19.075693,20.269575,18.091309,0.16
NGC_5822,5887456408225963904,226.78320465237,-54.74588636255,0.8934,-7.648,-4.963,19.320044,20.601126,18.208048,0.17
NGC_5822,5887389681577280640,227.06025792622,-55.03852467506,1.0752,-7.602,-5.714,20.08391,21.658863,18.799501,0.06
NGC_5822,5887450738854483840,226.93143598802,-54.73347918605,0.9006,-6.729,-4.917,19.81866,20.573627,18.539564,0.06
NGC_5822,5887340306626709760,227.20499033057,-55.58014700342,1.2635,-7.582,-5.756,20.160995,21.51557,19.044947,0.06
NGC_5822,5887444760257577472,226.85184262663,-54.7670127521,1.2917,-7.209,-5.58,20.209942,21.119972,19.174776,0.06
NGC_5822,5887444794617327360,226.8733526634,-54.75416108535,0.8751,-7.427,-5.342,20.074743,21.407692,19.001305,0.07
NGC_5822,5887393392428701824,227.32829684115,-55.01943855078,1.0451,-7.179,-5.559,19.384558,20.349669,18.170029,0.39
NGC_5822,5887393564230355072,227.300241553,-55.02355492778,0.8234,-6.557,-5.393,20.511417,21.773767,19.219406,0.07
NGC_5822,5887332575684016384,226.93482516128,-55.73690913622,1.1235,-8.039,-5.374,20.31553,21.826303,19.046288,0.05
NGC_5822,5887445103858473472,227.17566644734,-54.88182219429,0.8564,-7.494,-5.527,20.306313,21.221321,19.175507,0.11
NGC_5822,5887332884923011840,227.06298134894,-55.75831780456,0.7811,-6.789,-5.736,19.888487,21.544174,18.76577,0.05
NGC_5822,5887394113983465728,227.36492147532,-54.97937020851,1.0047,-7.09,-5.279,19.774845,21.191103,18.564405,0.16
NGC_5822,5887393014471385600,227.40691875749,-55.02577311241,1.0325,-6.773,-4.945,20.214931,21.355465,19.034912,0.06
NGC_5822,5887394113984814848,227.35837092184,-54.97176029684,0.8558,-7.729,-6.057,20.065575,21.330553,18.856571,0.05
NGC_5822,5887333396028033024,227.14719866824,-55.71254625052,0.9919,-7.216,-5.585,19.631495,20.920643,18.454712,0.12
NGC_5822,5887333567826819712,227.15388571118,-55.68554963062,0.9863,-7.502,-4.615,19.537725,20.957129,18.340876,0.05
NGC_5822,5887333640837326208,227.09575915795,-55.69429580197,1.1422,-7.5,-5.979,20.10818,21.500244,18.84894,0.09
NGC_5822,5887446027246639616,227.18378559597,-54.78133825161,1.5108,-7.319,-6.151,18.442717,19.56261,17.349768,0.13
NGC_5822,5887395041696549888,227.55934036261,-54.91697364075,0.8457,-6.861,-5.097,19.783487,21.164228,18.556976,0.07
NGC_5822,5887446233415327360,227.12232560607,-54.8242853869,0.7849,-7.307,-4.873,18.984316,19.892645,17.834824,0.14
NGC_5822,5887395209198660608,227.52836383287,-54.92261908241,1.3601,-7.751,-4.817,19.359173,20.558393,18.21349,0.18
NGC_5822,5887446340807303168,227.05196303653,-54.82381067352,0.7715,-6.803,-5.311,19.14903,19.992437,18.035109,0.08
NGC_5822,5887394217062979712,227.3539653173,-54.94274924299,1.1627,-6.76,-5.36,19.538528,20.885601,18.498741,0.06
NGC_5822,5887334637269818112,227.11845815723,-55.63420051261,1.4922,-7.717,-5.118,19.8665,21.21072,18.752056,0.1
NGC_5822,5887392636514220544,227.39284571598,-55.0343359166,0.891,-6.882,-5.457,19.352583,20.440798,18.2414,0.1
NGC_5822,5887444038702896896,226.88036411846,-54.82407491348,1.0407,-8.02,-6.034,19.610094,20.908398,18.558008,0.06
NGC_5822,5887441839695931136,226.77720806756,-54.91817349127,1.1893,-7.197,-5.779,16.57529,17.264606,15.792395,1.0
NGC_5822,5887390265692445952,227.11419616426,-55.07390202401,0.8902,-6.588,-5.017,20.127533,22.139156,18.901129,0.1
NGC_5822,5887441972798949760,226.70767227559,-54.9230514328,1.0882,-7.581,-4.921,19.571074,20.870066,18.36248,0.32
NGC_5822,5887442045838620928,226.68890710723,-54.908510791,1.0088,-7.96,-4.575,20.132421,20.932608,18.771152,0.07
NGC_5822,5887442045838656256,226.69896495247,-54.90015794384,1.0936,-6.632,-5.242,20.27051,21.580511,19.073092,0.05
NGC_5822,5887390574969258368,227.2190759745,-55.03263764704,0.8737,-6.694,-5.026,20.06768,20.83234,18.802067,0.11
NGC_5822,5887442251996294400,226.80144797314,-54.88338804489,0.7529,-8.003,-5.466,19.786232,21.221712,18.62777,0.09
NGC_5822,5887442561234057088,226.73710166047,-54.87462784551,1.6452,-7.533,-4.956,19.875223,21.052355,18.771814,0.1
NGC_5822,5887392563491654912,227.3593064549,-55.05399376741,0.7367,-7.515,-5.329,18.742447,19.56073,17.767021,0.08
NGC_5822,5887391055967009920,227.20221996783,-54.98321505781,1.3284,-7.923,-5.152,19.95939,21.428282,18.793375,0.07
NGC_5822,5887391124719208960,227.10375966767,-55.04012834081,1.3188,-6.752,-5.751,13.270517,13.610296,12.761193,0.1
NGC_5822,5887391257828543232,227.13940559487,-55.01703820999,1.0427,-7.355,-5.126,19.44668,20.717896,18.2971,0.31
NGC_5822,5887443037948884864,226.86820983972,-54.87399116322,1.0602,-6.693,-5.865,18.928606,19.977995,17.772923,0.11
NGC_5822,5887443072308657152,226.87367003094,-54.86808199605,0.9669,-7.439,-5.663,19.719397,20.850891,18.638956,0.24
NGC_5822,5887391502643678976,227.07464512406,-55.00056627705,0.7586,-7.824,-5.682,19.835182,21.545061,18.734077,0.07
NGC_5822,5887443592026235520,226.92589792554,-54.8277495325,1.2811,-6.723,-5.958,19.895931,21.061829,18.587795,0.07
NGC_5822,5887443660746877824,226.91790477416,-54.82482769858,0.9257,-6.73,-4.751,20.222696,20.491985,18.922857,0.07
NGC_5822,5887330823333520768,226.97440588736,-55.83328473311,1.212,-7.104,-5.593,19.817389,20.46507,18.549822,0.09
NGC_5822,5887391090326419968,227.08079109105,-55.05082180677,1.4105,-7.709,-4.563,20.475582,21.437313,19.199451,0.05
NGC_5822,5887450567055734016,226.95796119897,-54.73752355998,0.9198,-7.967,-6.353,19.645704,21.304308,18.438953,0.06
NGC_5822,5887446546965873152,227.06426738491,-54.79178966843,1.1183,-6.634,-5.625,19.528706,20.68905,18.536139,0.05
NGC_5822,5887395797611037056,227.43318730552,-54.91211469853,1.303,-7.846,-6.272,20.056877,21.517502,18.906096,0.07
NGC_5822,5887398271512522240,227.27512110843,-54.89371146233,1.0457,-7.179,-5.418,19.97029,21.028877,18.853455,0.2
NGC_5822,5887398713886555648,227.23756808963,-54.83780270137,0.7731,-7.272,-5.327,18.341566,19.255213,17.39224,0.07
NGC_5822,5887338279439669760,226.99859153043,-55.54364590447,0.8093,-7.208,-5.413,19.27471,20.893131,18.176102,0.08
NGC_5822,5887338313756846464,226.88085913794,-55.61186023545,0.8044,-7.162,-4.898,19.551382,20.717087,18.368992,0.05
NGC_5822,5887449188345213824,227.21292525787,-54.66232485466,1.4973,-7.076,-4.978,18.073284,19.318361,16.9928,0.13
NGC_5822,5887338485559241344,226.92943232832,-55.5899768893,1.1688,-7.705,-5.176,19.802277,20.925917,18.580967,0.16
NGC_5822,5887338584339645696,226.84859970906,-55.60519309189,0.9802,-7.177,-4.84,18.840221,20.089003,17.79372,0.13
NGC_5822,5887449570623971072,227.03544871714,-54.77351055923,1.0426,-7.393,-4.75,20.175543,21.066824,18.975704,0.06
NGC_5822,5887337660964345728,226.96248446103,-55.60296729862,0.9386,-7.332,-5.208,18.175714,19.16747,17.249037,0.16
NGC_5822,5887449604982750080,227.04277053783,-54.76887819974,0.9064,-6.367,-5.026,20.046835,20.805216,18.818571,0.07
NGC_5822,5887449742439371008,226.98521490531,-54.75526635502,0.8294,-6.986,-5.875,19.778526,21.175467,18.607725,0.16
NGC_5822,5887399852093258880,227.4342254133,-54.79170805249,1.3972,-7.839,-4.835,18.465765,19.37364,17.241556,0.14
NGC_5822,5887339752579723520,227.14643395424,-55.6349249486,0.809,-7.794,-5.695,20.274897,21.922089,18.897196,0.05
NGC_5822,5887450223458319104,227.04376284699,-54.72462940088,1.5917,-8.415,-4.905,20.094769,20.808907,18.84178,0.05
NGC_5822,5887450223472667904,227.049836395,-54.72128370433,1.2254,-7.183,-5.557,16.660004,17.377148,15.846276,1.0
